,Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Height,Foot,Birth country,Passport country,Comp,Season,Main Pos,Tier,Status,Defensive Ability,Pass Ability,KeyPass Ability,Dribbling Ability,positioning Defence,progressiveRuns,runs,defending1v1,touchQuality,crossing,positioning Midfield,ballPlaying Deep,SetPieces Ability,Create Chances Ability,Sight play,decisionMake,Concentration Ability,Finishing Ability,Heading Ability,Interception Ability,Tackle Ability,Aerial Ability,Role,Role2,Stopper,Aerial CB,Ball Playing CB,Ball Carrying CB,Attacking FB,Wing Back,Inverted Wing Back,Defensive FB,Full Back CB,Ball Winner,Deep Lying Playmaker,Attacking Playmaker,Media Punta llegador,Box-to-box,Banda,Por dentro,Defensivo,Falso,False 9,Target Man,Box Forward,Advanced Forward,Score,Percentile,Potential
64,M. McNamara,AGF,LCB,24.0,0,0,14,1323,0,0,Australia,Australia,Denmark,Season,Center Back,0,Titular,4.713589743589743,75.75757575757576,5.05050505050505,13.0,76.0,58.0,8.224102564102564,3.4141025641025644,3.3646153846153846,5.114871794871795,6.671282051282051,72.0,13.765468506721302,18.0,9.090909090909092,20.0,37.0,45.0,81.63265306122447,91.0,22.0,72.72727272727273,Aerial CB,Stopper,63.77,66.34,61.92,62.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.60477779729494,49.0,Low
902,M. Díaz,Pumas UNAM,"DMF, RDMF, RCMF",31.0,0,0,27,2570,0,0,Mexico,Mexico,Mexico,Season,Midfield,0,Titular,5.299692380501656,69.69696969696972,24.242424242424242,31.0,82.0,7.0,3.732252721249408,5.750354945575012,4.862162801703739,4.610979649787033,7.491954566966399,86.0,66.34884074135157,49.0,17.17171717171717,12.0,87.0,75.0,82.65306122448979,64.0,72.0,59.5959595959596,Box-to-box,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.15,60.04,51.8,50.37,66.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.516950641138244,49.0,Low
88,P. Nielsen,Angel City,LCB,29.0,0,0,20,1416,165,0,United States,United States,USA,Season,Center Back,0,Titular,3.352820512820513,56.565656565656575,46.46464646464647,59.0,90.0,49.0,6.196666666666667,6.245128205128205,5.430769230769231,5.767179487179487,7.881025641025642,63.0,13.765468506721302,25.0,28.28282828282828,49.0,87.0,13.0,12.244897959183673,91.0,73.0,87.87878787878789,Aerial CB,Stopper,60.89,66.29,58.23,57.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.516950641138244,49.0,Low
901,J. Björnler,Team TG FF,LCMF,23.0,0,0,23,2147,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Midfield,0,Titular,8.113345953620444,81.81818181818184,29.292929292929294,35.0,72.0,12.0,3.6992427827733083,6.42605300520587,4.9426171320397545,6.127307146237577,6.51916706105064,80.0,89.41649452260421,14.000000000000002,35.35353535353536,10.0,65.0,42.0,41.836734693877546,67.0,54.0,77.77777777777779,Ball Winner,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.22,57.24,51.72,49.76,60.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39399262251888,49.0,Low
629,L. Hope,Everton,"RWB, RB",26.0,0,0,14,1291,0,0,Scotland,Scotland,England,Season,Full Back,0,Titular,3.319103972950127,39.3939393939394,50.50505050505052,62.0,83.0,81.0,8.218512256973796,5.266906170752324,6.4513947590870675,4.6360946745562135,7.185122569737954,22.0,45.17471661133452,10.0,42.42424242424242,18.0,70.0,61.0,66.3265306122449,75.0,58.0,73.73737373737374,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,65.34,66.17,62.94,62.82,60.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.30616546636221,49.0,Low
486,E. Kouache,Le Havre,RB,23.0,0,0,16,1439,0,0,France,France,France,Season,Full Back,0,Titular,6.380811496196112,18.181818181818183,57.57575757575758,16.0,93.0,35.0,5.987531699070161,5.905536770921387,6.974852071005917,5.180896027049873,8.322062552831785,33.0,47.608703462906064,47.0,54.545454545454554,41.0,74.0,18.0,66.3265306122449,96.0,26.0,62.626262626262644,Full Back CB,Inverted Wing Back,0.0,0.0,0.0,0.0,57.26,57.8,65.6,64.06,66.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.288600035130855,48.0,Low
1320,T. McCarty,Thór / KA,"CF, AMF",32.0,0,0,14,1078,162,0,United States,United States,Iceland,Season,Midfield,0,Suplente,4.751064836725035,17.17171717171717,89.89898989898991,73.0,13.0,82.0,7.057264552768575,5.13558920965452,6.982962612399431,7.499763369616659,3.0951254141031708,8.0,0.0,79.0,72.72727272727273,69.0,41.0,73.0,89.79591836734693,31.0,62.0,66.66666666666667,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36,50.03,60.59,66.15,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27103460389953,48.0,Low
1431,M. Pavan,Como,"LWF, LW",18.0,0,0,18,1214,0,0,Italy,Italy,Italy,Season,Winger,0,Titular,3.8839171974522295,45.45454545454546,67.6767676767677,98.0,73.0,64.0,5.11703821656051,7.280891719745223,7.257324840764331,4.889490445859873,6.528025477707007,59.0,57.49109488347839,42.0,71.71717171717172,18.0,80.0,46.0,25.510204081632647,48.0,81.0,14.14141414141414,Por dentro,Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.09,66.14,58.95,60.3,0.0,0.0,0.0,0.0,49.25346917266818,48.0,Low
903,M. Cluff,Orlando Pride,"LDMF, AMF, DMF",24.0,0,0,18,1034,0,0,United States,United States,USA,Season,Midfield,0,Suplente,5.139256980596309,79.7979797979798,20.2020202020202,35.0,28.0,57.0,6.63973024136299,8.293894936109798,6.193327023189777,4.648367250354946,4.345716990061524,77.0,0.0,9.0,29.292929292929294,31.0,77.0,47.0,90.81632653061223,39.0,86.0,87.87878787878789,Ball Winner,Media Punta llegador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.11,60.13,59.14,61.83,57.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.200772878974185,48.0,Low
1478,C. Dawber,Adelaide United,"RWF, RW",23.0,0,0,13,1286,0,0,Australia,Australia,Australia,Season,Winger,0,Titular,5.1851910828025485,63.63636363636365,95.95959595959597,31.0,48.0,55.0,6.161146496815287,3.6574840764331213,7.93312101910828,6.5264331210191076,5.558598726114649,53.0,2.9902276630485947,68.0,88.8888888888889,49.0,37.0,79.0,25.510204081632647,51.0,20.0,12.121212121212123,Falso,Por dentro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32,63.07,55.6,66.11,0.0,0.0,0.0,0.0,49.200772878974185,48.0,Low
1323,J. Martínez,Sevilla,"CF, AMF, RCMF",23.0,0,0,25,1152,0,0,Paraguay,Paraguay,Spain,Season,Midfield,0,Suplente,6.791173686701373,33.333333333333336,55.55555555555557,71.0,20.0,51.0,6.7269285376242305,5.2361571225745385,7.642214860388075,5.25982016090866,2.8717463322290584,32.0,44.44706115842938,33.0,66.66666666666667,57.0,25.0,80.0,92.85714285714285,4.0,72.0,79.7979797979798,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.48,56.27,60.51,66.11,42.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.200772878974185,48.0,Low
349,María Leon,Barcelona,LCB,27.0,0,0,24,1931,169,0,Spain,Spain,Spain,Season,Center Back,0,Titular,2.5412820512820513,100.0,82.82828282828284,78.0,25.0,76.0,6.660256410256411,6.9169230769230765,8.713076923076922,8.083076923076922,4.183589743589744,100.0,100.0,96.0,96.96969696969698,100.0,82.0,85.0,12.244897959183673,37.0,90.0,18.181818181818183,Ball Playing CB,Ball Carrying CB,43.85,46.9,66.09,57.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16564201651151,48.0,Low
904,J. Karlernäs,Como,"RCMF, LCMF",29.0,0,0,14,1342,175,0,Sweden,Sweden,Italy,Season,Midfield,0,Titular,7.282300047326077,60.606060606060616,50.50505050505052,15.0,61.0,19.0,4.515617605300521,6.548627543776621,5.881211547562708,4.930194036914339,5.699242782773308,74.0,0.0,25.0,30.303030303030305,25.0,43.0,65.0,87.75510204081631,40.0,39.0,91.91919191919193,Ball Winner,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.07,59.43,53.97,55.01,58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.13051115404882,48.0,Low
47,E. Hjertberg,Lidköping,"LCB, RCB",26.0,0,0,26,2435,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Center Back,0,Titular,7.595641025641027,76.76767676767678,40.40404040404041,77.0,48.0,58.0,8.062307692307693,3.4117948717948723,7.158461538461539,3.405641025641026,5.464102564102564,73.0,13.765468506721302,59.0,36.36363636363637,35.0,25.0,56.00000000000001,78.57142857142856,86.0,2.0,46.46464646464647,Ball Carrying CB,Stopper,65.27,64.91,64.64,66.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07781486035484,48.0,Low
630,T. Smith,Gotham,"CF, RB",29.0,0,0,18,1345,160,0,United States,United States,USA,Season,Full Back,0,Titular,3.114327979712595,4.040404040404041,53.53535353535355,77.0,12.0,91.0,9.474006762468301,1.8011411665257817,7.088123415046492,5.562130177514793,2.340236686390532,6.0,41.84826791418674,54.0,47.474747474747474,68.0,0.0,81.0,66.3265306122449,12.0,7.0,19.191919191919194,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,61.27,66.03,45.96,38.84,27.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.060249429123495,48.0,Low
631,T. Bjelde,Vålerenga,"LWB, LCMF, RCMF",22.0,0,0,20,1744,0,0,Norway,Norway,Norway,Season,Full Back,0,Titular,6.983727810650888,85.85858585858587,78.7878787878788,62.0,32.0,62.0,6.47865595942519,4.511200338123414,6.962806424344886,6.322062552831783,3.830515638207946,73.0,5.3384651406136125,94.0,84.84848484848486,85.0,18.0,89.0,66.3265306122449,39.0,33.0,65.65656565656568,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,65.52,65.98,58.89,53.79,48.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97242227296682,48.0,Low
351,Ivana Andrés,Real Madrid,"LCB, RCB, RB",28.0,0,0,22,1778,164,0,Spain,Spain,Spain,Season,Full Back,0,Titular,6.366410256410257,80.80808080808082,82.82828282828284,24.0,14.0,78.0,9.054102564102564,6.15025641025641,7.910512820512821,6.093333333333333,2.5702564102564103,91.0,13.765468506721302,38.0,91.91919191919193,57.0,31.0,20.0,12.244897959183673,17.0,71.0,16.161616161616163,Ball Playing CB,Ball Carrying CB,48.08,45.94,65.98,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97242227296682,48.0,Low
754,M. Pacheco,Aston Villa,LB,24.0,0,0,15,1435,0,0,England,England,England,Season,Full Back,0,Titular,3.980769230769231,76.76767676767678,46.46464646464647,14.000000000000002,84.0,29.0,5.052409129332206,6.2142857142857135,5.862426035502958,4.908706677937447,7.448013524936601,84.0,44.687919241020204,22.0,58.585858585858595,14.0,84.0,15.0,66.3265306122449,86.0,71.0,72.72727272727273,Full Back CB,Defensive FB,0.0,0.0,0.0,0.0,54.73,53.2,60.93,62.83,65.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.93729141050412,48.0,Low
1314,Caty,Grêmio,"CF, RW, LCMF",26.0,0,0,16,1256,0,0,Brazil,Brazil,Brazil,Season,Forward,0,Titular,3.0205868433506864,30.303030303030305,54.545454545454554,83.0,3.0,85.0,7.995267392333176,6.785849503076195,6.837553241836252,7.799100804543303,1.7832465688594414,31.0,33.2728383224829,47.0,61.61616161616163,61.0,49.0,43.0,41.836734693877546,7.0,92.0,11.111111111111112,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91,52.73,61.21,65.91,45.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84946425434745,48.0,Low
914,M. Picchi,Como,"LCMF, RCMF",25.0,0,0,18,1299,0,0,Italy,Italy,Italy,Season,Midfield,0,Titular,5.629436819687648,45.45454545454546,72.72727272727273,10.0,95.0,18.0,4.248580217699953,6.763014671083766,7.0275674396592525,6.010648367250355,8.307856128726929,49.0,35.38503898049717,40.0,66.66666666666667,42.0,82.0,13.0,41.836734693877546,85.0,58.0,25.252525252525253,Box-to-box,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.11,62.78,57.74,52.11,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83189882311613,48.0,Low
1135,H. Andersson,Piteå,"AMF, RCMF, LCMF",21.0,0,0,25,1821,0,0,Sweden,Sweden,Sweden,Season,Midfield,0,Titular,6.040345480359678,68.68686868686869,40.40404040404041,48.0,64.0,70.0,7.799810695693327,6.223379081874112,6.68220539517274,5.844770468528159,6.175816374822527,62.0,39.177915430909906,14.000000000000002,43.43434343434344,32.0,64.0,68.0,84.6938775510204,65.0,53.0,11.111111111111112,Box-to-box,Media Punta llegador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.96,60.56,61.32,62.4,65.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81433339188478,48.0,Low
1072,V. Valdez,Monterrey,"RDMF, LDMF, DMF",29.0,0,0,26,1352,163,0,Mexico,Mexico,Mexico,Season,Midfield,0,Titular,7.560340747752011,72.72727272727273,34.343434343434346,44.0,97.0,11.0,4.047444391859915,2.613819214387127,5.289753904401325,7.503786086133459,8.628963558920967,83.0,46.12773695082781,84.0,41.41414141414141,45.0,49.0,32.0,41.836734693877546,60.0,12.0,96.96969696969698,Box-to-box,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.23,65.36,59.63,54.28,65.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74407166695941,48.0,Low
1070,Y. Nagasato,Chicago Red Stars,"AMF, CF, RWF",35.0,0,0,22,1973,168,0,Japan,Japan,USA,Season,Midfield,0,Titular,2.1848083293894938,80.80808080808082,67.6767676767677,65.0,18.0,21.0,4.025556081400852,6.2638428774254615,7.236867013724563,5.185991481306199,2.987221959299574,80.0,38.61011955509961,79.0,74.74747474747477,68.0,51.0,74.0,84.6938775510204,8.0,91.0,47.474747474747474,Deep Lying Playmaker,Media Punta llegador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.29,65.82,60.42,63.28,47.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69137537326541,47.0,Low
908,Maressa,São Paulo,"LCMF, RCMF",26.0,0,0,17,1537,0,0,Brazil,Brazil,Brazil,Season,Midfield,0,Titular,4.707761476573592,69.69696969696972,34.343434343434346,31.0,39.0,23.0,5.415522953147184,8.448414576431613,7.267747278750591,5.662328442972077,4.587079981069569,77.0,0.0,57.99999999999999,43.43434343434344,33.0,71.0,5.0,41.836734693877546,30.0,88.0,46.46464646464647,Ball Winner,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.82,63.66,57.13,54.31,53.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69137537326541,47.0,Low
262,E. Pikkujämsä,Racing Louisville,"RCB, LCMF, LDMF",23.0,0,0,24,2060,0,0,Finland,Finland,Sweden,Season,Center Back,0,Titular,5.072307692307692,63.63636363636365,93.93939393939395,86.0,8.0,94.0,9.433589743589744,1.8879487179487178,8.605128205128205,7.145641025641025,2.2205128205128206,45.0,13.765468506721302,94.0,93.93939393939395,86.0,1.0,94.0,96.93877551020407,38.0,2.0,68.68686868686869,Ball Carrying CB,Aerial CB,51.45,59.34,58.35,65.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69137537326541,47.0,Low
1289,A. Primus,London City Lionesses,"CF, LWF, AMF",25.0,0,0,16,1081,0,0,England,England,ENG_Championship,Season,Midfield,0,Suplente,7.0913393279697114,55.55555555555557,55.55555555555557,24.0,59.0,49.0,5.837316611452911,4.365830572645527,6.462494084240416,5.177946048272598,5.864174159962138,57.0,45.83248309540646,69.0,69.69696969696972,72.0,50.0,95.0,41.836734693877546,35.0,34.0,53.53535353535355,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35,62.53,63.21,65.79,55.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63867907957141,47.0,Low
91,Bruna Benites,Internacional RS,"RCB, CB",37.0,0,0,19,1806,178,0,Brazil,Brazil,Brazil,Season,Center Back,0,Titular,4.898461538461538,9.090909090909092,53.53535353535355,2.0,52.0,2.0,2.4828205128205125,5.651282051282051,5.227948717948718,3.405641025641026,4.803076923076924,18.0,13.765468506721302,57.00000000000001,37.37373737373738,32.0,50.0,53.0,81.63265306122447,51.0,75.0,88.8888888888889,Aerial CB,Stopper,60.5,65.76,45.8,44.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.58598278587741,47.0,Low
768,S. Pulido,Santos Laguna,LB,26.0,0,0,23,2026,157,0,Mexico,Mexico,Mexico,Season,Full Back,0,Titular,3.5790363482671177,9.090909090909092,13.131313131313133,31.0,92.0,20.0,3.6132713440405753,6.287827557058327,3.7013947590870666,4.364327979712595,7.928994082840236,27.0,53.65310414430873,63.0,12.121212121212123,22.0,88.0,24.0,66.3265306122449,82.0,76.0,41.41414141414141,Full Back CB,Defensive FB,0.0,0.0,0.0,0.0,49.06,48.31,58.87,59.14,65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.568417354646066,47.0,Low
1322,J. Park,Everton,"RWF, LWF, LCMF",21.0,0,0,13,1142,0,0,England,England,England,Season,Midfield,0,Suplente,1.8349503076194984,33.333333333333336,49.494949494949495,70.0,32.0,94.0,9.41848083293895,1.959536204448651,5.194155229531472,7.823473734027449,3.8495030761949836,42.0,45.060280704304475,46.0,40.40404040404041,63.0,7.000000000000001,72.0,41.836734693877546,17.0,12.0,2.02020202020202,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37,52.67,60.52,65.73,55.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53328649218339,47.0,Low
353,S. Vendelbo,AGF,"RCB, RB",23.0,0,0,14,1282,0,0,Denmark,Denmark,Denmark,Season,Full Back,0,Titular,5.5171794871794875,65.65656565656568,5.05050505050505,85.0,51.0,74.0,8.536153846153846,2.374358974358974,3.063076923076923,8.02,4.827179487179487,80.0,13.765468506721302,3.0,12.121212121212123,15.0,8.0,5.0,12.244897959183673,72.0,2.0,34.343434343434346,Ball Playing CB,Ball Carrying CB,55.21,55.21,65.72,64.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.515721060952046,47.0,Low
377,J. Sveinsdóttir,ÍBV,"LB, LCB",25.0,0,0,18,1667,0,0,Iceland,Iceland,Iceland,Season,Full Back,0,Titular,7.567948717948719,18.181818181818183,69.69696969696972,67.0,68.0,67.0,7.19128205128205,3.488974358974359,7.105128205128205,6.0610256410256405,6.575897435897436,22.0,89.48319355266518,61.0,58.585858585858595,62.0,34.0,61.0,12.244897959183673,92.0,2.0,23.232323232323232,Ball Carrying CB,Ball Playing CB,61.13,58.01,61.9,65.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4981556297207,47.0,Low
1480,S. Hornemann,KoldingQ,"CF, RWF",20.0,0,0,13,1170,0,0,Denmark,Denmark,Denmark,Season,Forward,0,Suplente,3.0082802547770706,9.090909090909092,32.323232323232325,26.0,22.0,61.0,7.020382165605096,5.571019108280255,4.650477707006369,4.064012738853504,3.1735668789808917,9.0,2.9902276630485947,33.0,20.2020202020202,28.0,28.000000000000004,81.0,25.510204081632647,8.0,63.0,82.82828282828284,Falso,Por dentro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.79,61.47,43.72,65.68,0.0,0.0,0.0,0.0,48.44545933602672,47.0,Low
246,S. Riis,KoldingQ,"LCB, RCB, CB",23.0,0,0,13,1222,0,0,Denmark,Denmark,Denmark,Season,Center Back,0,Titular,4.125128205128205,88.8888888888889,5.05050505050505,11.0,42.0,39.0,4.0515384615384615,5.975897435897436,3.254871794871795,5.5087179487179485,4.576410256410257,90.0,13.765468506721302,9.0,14.14141414141414,20.0,61.0,55.00000000000001,81.63265306122447,62.0,81.0,78.7878787878788,Aerial CB,Ball Playing CB,60.02,65.67,63.16,57.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42789390479537,47.0,Low
1329,R. Karlsson Törnborg,Lidköping,"CF, RAMF",20.0,0,0,26,2402,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Midfield,0,Titular,5.181732134406057,24.242424242424242,69.69696969696972,56.00000000000001,9.0,73.0,7.353644107903454,2.1301467108376713,6.3739943208708,7.574775201135826,2.2439659252247988,11.0,53.486371501329174,97.0,63.63636363636365,87.0,1.0,95.0,41.836734693877546,5.0,12.0,10.101010101010102,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.04,50.21,59.23,65.64,36.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37519761110135,47.0,Low
1604,A. Rantanen,Linköping,CF,24.0,0,0,21,1041,0,0,Finland,Finland,Sweden,Season,Forward,0,Suplente,5.188325991189427,16.161616161616163,20.2020202020202,42.0,54.0,14.0,4.158149779735683,5.637885462555066,4.901101321585903,5.251101321585902,5.273127753303965,7.0,49.654241262615194,36.0,11.111111111111112,20.0,52.0,46.0,0.0,18.0,58.0,7.070707070707072,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.13,44.72,65.63,44.78,48.35763217987,47.0,Low
910,M. Dafeur,Fleury 91,"LCMF, LDMF, LW",28.0,0,2023-06-30,16,1334,166,both,France,France,France,Season,Midfield,0,Titular,6.798154283009938,65.65656565656568,52.52525252525253,69.0,67.0,44.0,5.032063416942735,7.29649787032655,6.756507335541885,6.188357785139611,6.256034074775201,61.0,60.4361930212471,76.0,51.51515151515152,59.0,71.0,51.0,41.836734693877546,59.0,65.0,66.66666666666667,Ball Winner,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.62,63.2,64.62,64.24,62.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3400667486387,47.0,Low
1296,D. Jenkins,Orlando Pride,"CF, RAMF",28.0,0,0,17,1336,178,0,United States,United States,USA,Season,Midfield,0,Titular,3.3963558920965453,26.262626262626267,54.545454545454554,73.0,47.0,90.0,8.667889256980597,5.466635115948887,5.494912446758164,6.3187411263606235,4.920965451964032,18.0,34.93080227984894,65.0,43.43434343434344,67.0,54.0,59.0,41.836734693877546,34.0,66.0,86.86868686868688,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,50.19,62.56,65.62,54.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3400667486387,47.0,Low
252,H. Lillýardóttir,Basel,"LCB, RCB",27.0,0,0,12,1106,0,0,Iceland,Iceland,Iceland,Season,Center Back,0,Suplente,3.0164102564102566,87.87878787878789,35.35353535353536,92.0,50.0,67.0,4.419487179487179,1.5415384615384613,4.734358974358974,7.2271794871794866,5.116923076923077,96.0,13.765468506721302,25.0,31.313131313131315,46.0,14.000000000000002,56.00000000000001,12.244897959183673,50.0,2.0,74.74747474747477,Ball Playing CB,Aerial CB,55.05,62.97,65.62,60.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3400667486387,47.0,Low
632,V. Bergamaschi,AC Milan,"LB, RWB, RWF",26.0,0,0,18,1569,0,0,Italy,Italy,Italy,Season,Full Back,0,Titular,5.120245139475908,11.111111111111112,78.7878787878788,62.0,46.0,58.0,7.676458157227389,2.9801352493660183,8.107354184277261,6.588334742180896,4.716821639898564,22.0,41.23977120129385,86.0,76.76767676767678,84.0,11.0,75.0,66.3265306122449,49.0,7.0,46.46464646464647,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,61.38,65.61,56.45,50.36,43.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32250131740735,46.0,Low
911,C. Re,Sampdoria,"DMF, RDMF, RCMF",28.0,0,0,19,1505,0,0,Italy,Italy,Italy,Season,Midfield,0,Titular,8.021651680075722,83.83838383838385,16.161616161616163,62.0,53.0,22.0,4.312825366777094,7.557146237576906,6.053005205868433,5.377425461429247,5.466871746332229,82.0,0.0,8.0,18.181818181818183,23.0,70.0,6.0,41.836734693877546,55.0,73.0,57.57575757575758,Ball Winner,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.61,61.5,55.78,52.81,59.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32250131740735,46.0,Low
1299,M. Árnadóttir,Parma,"AMF, LCMF",23.0,0,0,17,1531,0,0,Iceland,Iceland,Iceland,Season,Midfield,0,Titular,4.066374822527212,48.484848484848484,83.83838383838385,34.0,51.0,45.0,5.015144344533838,2.740534784666351,6.918362517747278,6.996213913866541,4.769758637008993,44.0,0.0,77.0,79.7979797979798,61.0,9.0,92.0,95.91836734693877,29.0,12.0,87.87878787878789,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.61,59.22,62.14,65.56,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.23467416125066,46.0,Low
